iter: 281, loss: 3510.041016, content_loss: 2666642.750000, style_loss: 172096.984375
iter: 282, loss: 3503.496582, content_loss: 2661673.000000, style_loss: 171776.250000
iter: 283, loss: 3495.912598, content_loss: 2655913.750000, style_loss: 171404.578125
iter: 284, loss: 3488.539551, content_loss: 2650315.250000, style_loss: 171043.234375
iter: 285, loss: 3481.749512, content_loss: 2645158.750000, style_loss: 170710.468750
iter: 286, loss: 3474.296875, content_loss: 2639499.250000, style_loss: 170345.218750
iter: 287, loss: 3468.174072, content_loss: 2634849.750000, style_loss: 170045.171875
iter: 288, loss: 3461.446045, content_loss: 2629740.500000, style_loss: 169715.421875
iter: 289, loss: 3453.842529, content_loss: 2623966.750000, style_loss: 169342.812500
iter: 290, loss: 3447.249512, content_loss: 2618960.000000, style_loss: 169019.687500
iter: 291, loss: 3439.889160, content_loss: 2613370.750000, style_loss: 168658.968750
iter: 292, loss: 3433.275391, content_loss: 2608348.500000, style_loss: 168334.843750
iter: 293, loss: 3426.488770, content_loss: 2603194.500000, style_loss: 168002.250000
iter: 294, loss: 3418.996094, content_loss: 2597505.250000, style_loss: 167635.015625
iter: 295, loss: 3412.485352, content_loss: 2592560.250000, style_loss: 167315.921875
iter: 296, loss: 3404.871582, content_loss: 2586778.750000, style_loss: 166942.828125
iter: 297, loss: 3397.482910, content_loss: 2581168.000000, style_loss: 166580.718750
iter: 298, loss: 3390.847168, content_loss: 2576129.250000, style_loss: 166255.500000
iter: 299, loss: 3384.282227, content_loss: 2571144.000000, style_loss: 165933.765625
iter: 300, loss: 3376.478027, content_loss: 2565217.250000, style_loss: 165551.296875
iter: 301, loss: 3369.262695, content_loss: 2559738.000000, style_loss: 165197.687500
iter: 302, loss: 3362.081543, content_loss: 2554284.750000, style_loss: 164845.734375
iter: 303, loss: 3355.553223, content_loss: 2549327.500000, style_loss: 164525.812500
iter: 304, loss: 3349.318115, content_loss: 2544592.750000, style_loss: 164220.234375
iter: 305, loss: 3343.754883, content_loss: 2540368.250000, style_loss: 163947.578125
iter: 306, loss: 3337.639160, content_loss: 2535724.250000, style_loss: 163647.843750
iter: 307, loss: 3330.492188, content_loss: 2530296.500000, style_loss: 163297.578125
iter: 308, loss: 3325.370117, content_loss: 2526407.250000, style_loss: 163046.578125
iter: 309, loss: 3318.812256, content_loss: 2521427.500000, style_loss: 162725.171875
iter: 310, loss: 3312.036133, content_loss: 2516281.750000, style_loss: 162393.109375
iter: 311, loss: 3306.853027, content_loss: 2512345.500000, style_loss: 162139.093750
iter: 312, loss: 3302.057617, content_loss: 2508704.000000, style_loss: 161904.078125
iter: 313, loss: 3295.208496, content_loss: 2503503.000000, style_loss: 161568.421875
iter: 314, loss: 3290.299805, content_loss: 2499775.250000, style_loss: 161327.812500
iter: 315, loss: 3284.884277, content_loss: 2495662.750000, style_loss: 161062.437500
iter: 316, loss: 3278.610352, content_loss: 2490898.500000, style_loss: 160754.968750
iter: 317, loss: 3273.595215, content_loss: 2487090.500000, style_loss: 160509.171875
iter: 318, loss: 3267.581543, content_loss: 2482523.750000, style_loss: 160214.453125
iter: 319, loss: 3260.741211, content_loss: 2477329.250000, style_loss: 159879.218750
iter: 320, loss: 3256.377441, content_loss: 2474015.750000, style_loss: 159665.359375
iter: 321, loss: 3250.181396, content_loss: 2469310.000000, style_loss: 159361.687500
iter: 322, loss: 3244.515869, content_loss: 2465007.750000, style_loss: 159084.031250
iter: 323, loss: 3238.489014, content_loss: 2460431.250000, style_loss: 158788.687500
iter: 324, loss: 3232.763672, content_loss: 2456083.250000, style_loss: 158508.093750
iter: 325, loss: 3228.470703, content_loss: 2452823.500000, style_loss: 158297.687500
iter: 326, loss: 3222.872070, content_loss: 2448572.500000, style_loss: 158023.296875
iter: 327, loss: 3218.082520, content_loss: 2444935.250000, style_loss: 157788.593750
iter: 328, loss: 3212.157715, content_loss: 2440435.250000, style_loss: 157498.218750
iter: 329, loss: 3207.835938, content_loss: 2437154.250000, style_loss: 157286.437500
