iter: 314, loss: 10014.566406, content_loss: 6366749.500000, style_loss: 612973.500000
iter: 315, loss: 9997.679688, content_loss: 6356015.000000, style_loss: 611940.000000
iter: 316, loss: 9977.913086, content_loss: 6343450.500000, style_loss: 610730.375000
iter: 317, loss: 9954.718750, content_loss: 6328706.500000, style_loss: 609310.875000
iter: 318, loss: 9936.716797, content_loss: 6317263.000000, style_loss: 608209.125000
iter: 319, loss: 9917.580078, content_loss: 6305099.000000, style_loss: 607038.000000
iter: 320, loss: 9895.924805, content_loss: 6291333.500000, style_loss: 605712.750000
iter: 321, loss: 9877.752930, content_loss: 6279783.000000, style_loss: 604600.562500
iter: 322, loss: 9859.757812, content_loss: 6268344.500000, style_loss: 603499.312500
iter: 323, loss: 9841.072266, content_loss: 6256465.500000, style_loss: 602355.750000
iter: 324, loss: 9824.374023, content_loss: 6245852.500000, style_loss: 601333.812500
iter: 325, loss: 9807.101562, content_loss: 6234873.000000, style_loss: 600276.812500
iter: 326, loss: 9786.378906, content_loss: 6221700.500000, style_loss: 599008.562500
iter: 327, loss: 9768.380859, content_loss: 6210259.500000, style_loss: 597907.062500
iter: 328, loss: 9750.984375, content_loss: 6199201.500000, style_loss: 596842.375000
iter: 329, loss: 9735.113281, content_loss: 6189112.000000, style_loss: 595871.125000
iter: 330, loss: 9716.230469, content_loss: 6177110.000000, style_loss: 594715.437500
iter: 331, loss: 9701.184570, content_loss: 6167545.500000, style_loss: 593794.625000
iter: 332, loss: 9685.042969, content_loss: 6157284.000000, style_loss: 592806.812500
iter: 333, loss: 9668.474609, content_loss: 6146752.500000, style_loss: 591792.937500
iter: 334, loss: 9655.771484, content_loss: 6138679.000000, style_loss: 591015.500000
iter: 335, loss: 9637.230469, content_loss: 6126892.000000, style_loss: 589880.687500
iter: 336, loss: 9617.070312, content_loss: 6114077.500000, style_loss: 588646.937500
iter: 337, loss: 9601.077148, content_loss: 6103910.000000, style_loss: 587668.187500
